user_id,date,age,age_group,social_media_hours,work_or_study_hours,entertainment_hours,total_screen_time,primary_device,internet_type,p_social,p_work,p_entertainment,entropy,dbi,dominance,dominant_category,dbi_tier,load_tier,flag_highload_skewed
2077,2024-08-06,46,46-60,3.9,2.2,1.9,8.0,Mobile,Mobile Data,0.4875,0.275,0.2375,1.0466993999601124,0.9527468523304674,0.4875,Social,Balanced,Medium,0
2078,2024-09-12,18,13-18,0.3,5.4,2.3,8.0,Tablet,Mobile Data,0.0375,0.675,0.2875,0.7468098553383117,0.6797756251604451,0.675,Work/Study,Mixed,Medium,0
2079,2024-06-20,14,13-18,1.3,5.6,2.6,9.5,Mobile,Mobile Data,0.1368421052631579,0.5894736842105263,0.2736842105263158,0.9383553514244685,0.8541278493817623,0.5894736842105263,Work/Study,Balanced,High,0
2080,2024-11-21,45,36-45,0.2,4.4,1.7,6.3,Mobile,Mobile Data,0.03174603174603175,0.6984126984126985,0.2698412698412698,0.7136860739712303,0.6496250600259165,0.6984126984126985,Work/Study,Mixed,Low,0
2081,2024-07-17,56,46-60,1.3,5.0,1.3,7.6,Laptop,WiFi,0.17105263157894737,0.6578947368421053,0.17105263157894737,0.879551319688867,0.8006021130122085,0.6578947368421053,Work/Study,Balanced,Medium,0
2082,2024-07-27,51,46-60,1.7,3.1,3.4,8.2,Laptop,WiFi,0.20731707317073172,0.37804878048780494,0.41463414634146345,1.0589815884234641,0.9639265820586337,0.41463414634146345,Entertainment,Balanced,Medium,0
2083,2024-01-14,24,19-25,1.4,6.3,2.2,9.9,Tablet,WiFi,0.1414141414141414,0.6363636363636364,0.22222222222222224,0.8984812203248613,0.8178328511272388,0.6363636363636364,Work/Study,Balanced,High,0
2084,2024-09-17,40,36-45,0.7,4.6,2.2,7.5,Tablet,Mobile Data,0.09333333333333332,0.6133333333333333,0.29333333333333333,0.8809306567927302,0.8018576397508865,0.6133333333333333,Work/Study,Balanced,Medium,0
2085,2024-05-03,43,36-45,0.5,2.3,2.5,5.3,Tablet,Mobile Data,0.09433962264150944,0.43396226415094336,0.4716981132075472,0.939434325811632,0.8551099741934842,0.4716981132075472,Entertainment,Balanced,Low,0
2086,2024-10-20,36,36-45,2.9,6.9,1.2,11.0,Laptop,Mobile Data,0.2636363636363636,0.6272727272727273,0.10909090909090909,0.8857184777535557,0.8062157021994961,0.6272727272727273,Work/Study,Balanced,High,0
2087,2024-11-24,48,46-60,2.0,5.0,3.2,10.2,Tablet,WiFi,0.19607843137254904,0.4901960784313726,0.3137254901960785,1.0326262972835027,0.9399369622338701,0.4901960784313726,Work/Study,Balanced,High,0
2088,2024-09-29,20,19-25,2.3,4.5,2.3,9.1,Laptop,Mobile Data,0.25274725274725274,0.4945054945054945,0.25274725274725274,1.0434688914354733,0.9498063167493884,0.4945054945054945,Work/Study,Balanced,Medium,0
2089,2024-10-09,32,26-35,0.2,2.3,0.6,3.1,Mobile,Mobile Data,0.06451612903225806,0.7419354838709676,0.1935483870967742,0.7161414579413184,0.6518600468319214,0.7419354838709676,Work/Study,Mixed,Low,0
2090,2024-08-26,23,19-25,1.1,2.7,2.5,6.3,Tablet,WiFi,0.17460317460317462,0.4285714285714286,0.39682539682539686,1.0346214088581362,0.9417529910505988,0.4285714285714286,Work/Study,Balanced,Low,0
2091,2024-06-09,20,19-25,1.6,3.8,1.9,7.3,Tablet,WiFi,0.21917808219178084,0.5205479452054794,0.2602739726027397,1.0228699311538496,0.9310563350733264,0.5205479452054794,Work/Study,Balanced,Medium,0
2092,2024-05-10,24,19-25,2.7,4.0,0.8,7.5,Tablet,WiFi,0.36000000000000004,0.5333333333333333,0.10666666666666667,0.9417773684681369,0.8572427035290949,0.5333333333333333,Work/Study,Balanced,Medium,0
2093,2024-03-25,17,13-18,0.7,4.3,0.5,5.5,Laptop,WiFi,0.12727272727272726,0.7818181818181817,0.09090909090909091,0.6727847201346369,0.612395043341705,0.7818181818181817,Work/Study,Mixed,Low,0
2094,2024-04-12,61,60+,2.8,4.5,0.9,8.2,Mobile,Mobile Data,0.34146341463414637,0.5487804878048781,0.10975609756097562,0.9387124238423499,0.8544528707032645,0.5487804878048781,Work/Study,Balanced,Medium,0
2095,2024-09-17,17,13-18,0.6,5.1,0.6,6.3,Mobile,WiFi,0.09523809523809523,0.8095238095238095,0.09523809523809523,0.6189407438569727,0.5633841440162103,0.8095238095238095,Work/Study,Skewed,Low,0
2096,2024-01-15,70,60+,1.9,5.5,2.6,10.0,Laptop,WiFi,0.19,0.55,0.26,0.9945884281830234,0.9053134016813169,0.55,Work/Study,Balanced,High,0
2097,2024-08-01,45,36-45,0.3,1.8,1.2,3.3,Mobile,Mobile Data,0.09090909090909091,0.5454545454545455,0.36363636363636365,0.9164648855394713,0.8342022886441013,0.5454545454545455,Work/Study,Balanced,Low,0
2098,2024-03-12,20,19-25,2.0,1.8,2.2,6.0,Laptop,WiFi,0.3333333333333333,0.3,0.3666666666666667,1.0952733774372052,0.9969607920234057,0.3666666666666667,Entertainment,Balanced,Low,0
2099,2024-09-18,75,60+,3.2,2.9,1.7,7.8,Tablet,WiFi,0.4102564102564103,0.3717948717948718,0.21794871794871795,1.065429918892737,0.9697961053980189,0.4102564102564103,Social,Balanced,Medium,0
2100,2024-02-15,46,46-60,0.5,3.4,0.7,4.6,Mobile,WiFi,0.10869565217391305,0.7391304347826088,0.15217391304347827,0.7511453433911128,0.6837219564526766,0.7391304347826088,Work/Study,Mixed,Low,0
2101,2024-11-01,30,26-35,0.2,2.5,1.3,4.0,Laptop,Mobile Data,0.05,0.625,0.325,0.8088161633683142,0.73621619902766,0.625,Work/Study,Mixed,Low,0
2102,2024-04-01,17,13-18,3.1,2.3,1.0,6.4,Laptop,WiFi,0.484375,0.35937499999999994,0.15625,1.0089483765573213,0.9183843899839391,0.484375,Social,Balanced,Low,0
2103,2024-12-25,62,60+,2.7,4.7,1.9,9.3,Mobile,WiFi,0.2903225806451613,0.5053763440860215,0.2043010752688172,1.0284180601785033,0.9361064597459531,0.5053763440860215,Work/Study,Balanced,High,0
2104,2024-11-27,15,13-18,2.4,1.6,0.9,4.9,Laptop,WiFi,0.48979591836734687,0.32653061224489793,0.18367346938775508,1.0263155495348477,0.9341926720836974,0.48979591836734687,Social,Balanced,Low,0
2105,2024-02-16,40,36-45,1.1,1.8,3.4,6.3,Tablet,WiFi,0.17460317460317462,0.28571428571428575,0.5396825396825397,0.9955188933778418,0.9061603476006517,0.5396825396825397,Entertainment,Balanced,Low,0
2106,2024-03-30,49,46-60,3.9,4.8,0.8,9.5,Mobile,WiFi,0.4105263157894737,0.5052631578947369,0.08421052631578947,0.9188023120629233,0.8363299059551054,0.5052631578947369,Work/Study,Balanced,High,0
2107,2024-04-06,40,36-45,1.5,5.0,3.4,9.9,Laptop,Mobile Data,0.15151515151515152,0.5050505050505051,0.3434343434343434,0.997966707458934,0.9083884439967513,0.5050505050505051,Work/Study,Balanced,High,0
2108,2024-05-18,66,60+,0.5,2.4,1.4,4.3,Laptop,WiFi,0.11627906976744186,0.5581395348837209,0.3255813953488372,0.9410307178997296,0.8565630728931474,0.5581395348837209,Work/Study,Balanced,Low,0
2109,2024-11-02,34,26-35,0.2,1.4,3.5,5.1,Laptop,WiFi,0.03921568627450981,0.27450980392156865,0.6862745098039216,0.7402515321779927,0.6738059821590274,0.6862745098039216,Entertainment,Mixed,Low,0
2110,2024-07-01,27,26-35,3.8,5.8,2.2,11.8,Mobile,WiFi,0.3220338983050847,0.4915254237288135,0.1864406779661017,1.0271515511166993,0.9349536335170208,0.4915254237288135,Work/Study,Balanced,High,0
2111,2024-09-19,19,19-25,4.0,3.7,1.8,9.5,Tablet,WiFi,0.42105263157894735,0.38947368421052636,0.18947368421052632,1.0466576013423858,0.9527088055889938,0.42105263157894735,Social,Balanced,High,0
2112,2024-05-03,14,13-18,1.5,1.3,1.0,3.8,Laptop,Mobile Data,0.39473684210526316,0.34210526315789475,0.2631578947368421,1.0851928546349756,0.9877851047439101,0.39473684210526316,Social,Balanced,Low,0
2113,2024-09-11,27,26-35,2.1,3.2,3.3,8.6,Tablet,WiFi,0.24418604651162792,0.372093023255814,0.38372093023255816,1.0796581147398219,0.9827471673821646,0.38372093023255816,Entertainment,Balanced,Medium,0
2114,2024-07-23,19,19-25,1.8,5.0,2.6,9.4,Mobile,WiFi,0.19148936170212766,0.5319148936170213,0.2765957446808511,1.0077804003328041,0.9173212522086162,0.5319148936170213,Work/Study,Balanced,High,0
2115,2024-07-02,23,19-25,1.0,5.6,1.1,7.7,Tablet,WiFi,0.12987012987012986,0.7272727272727272,0.14285714285714288,0.774683426894062,0.7051472433766791,0.7272727272727272,Work/Study,Mixed,Medium,0
2116,2024-06-30,51,46-60,0.3,4.0,3.5,7.8,Mobile,Mobile Data,0.038461538461538464,0.5128205128205129,0.44871794871794873,0.8273729653730371,0.7531073281331063,0.5128205128205129,Work/Study,Mixed,Medium,0
2117,2024-07-10,58,46-60,3.1,2.7,2.4,8.2,Mobile,Mobile Data,0.37804878048780494,0.3292682926829269,0.29268292682926833,1.09312789788002,0.9950078923705299,0.37804878048780494,Social,Balanced,Medium,0
2118,2024-11-20,24,19-25,1.4,1.1,3.0,5.5,Tablet,Mobile Data,0.2545454545454545,0.2,0.5454545454545454,1.0007955113186462,0.9109633322342947,0.5454545454545454,Entertainment,Balanced,Low,0
2119,2024-12-23,42,36-45,1.7,2.5,0.7,4.9,Laptop,WiFi,0.346938775510204,0.5102040816326531,0.14285714285714285,0.9885979814974044,0.8998606621230498,0.5102040816326531,Work/Study,Balanced,Low,0
2120,2024-08-17,23,19-25,2.7,4.3,3.2,10.2,Mobile,WiFi,0.26470588235294124,0.4215686274509804,0.3137254901960785,1.0796517422398464,0.9827413668827153,0.4215686274509804,Work/Study,Balanced,High,0
2121,2024-11-22,13,13-18,1.3,6.6,1.3,9.2,Laptop,Mobile Data,0.14130434782608697,0.717391304347826,0.14130434782608697,0.7912897045735616,0.7202629287288174,0.717391304347826,Work/Study,Mixed,High,0
2122,2024-04-24,68,60+,2.2,2.9,0.8,5.9,Tablet,WiFi,0.3728813559322034,0.4915254237288135,0.13559322033898305,0.9878756578560689,0.8992031748103863,0.4915254237288135,Work/Study,Balanced,Low,0
2123,2024-04-19,27,26-35,1.9,3.4,2.7,8.0,Mobile,Mobile Data,0.2375,0.425,0.3375,1.0716742118835223,0.9754799058207827,0.425,Work/Study,Balanced,Medium,0
2124,2024-01-03,72,60+,3.1,5.3,2.7,11.1,Laptop,Mobile Data,0.2792792792792793,0.4774774774774775,0.24324324324324326,1.0530737135698218,0.9585490026208462,0.4774774774774775,Work/Study,Balanced,High,0
2125,2024-02-09,71,60+,3.7,2.5,3.4,9.6,Tablet,WiFi,0.3854166666666667,0.2604166666666667,0.3541666666666667,1.0854719807752236,0.9880391763059407,0.3854166666666667,Social,Balanced,High,0
2126,2024-08-27,22,19-25,3.7,1.2,1.7,6.6,Laptop,WiFi,0.5606060606060607,0.18181818181818182,0.25757575757575757,0.9837839933256985,0.8954787812526456,0.5606060606060607,Social,Balanced,Low,0
2127,2024-12-28,55,46-60,1.8,4.7,2.1,8.6,Tablet,WiFi,0.20930232558139536,0.5465116279069768,0.24418604651162792,1.0018054344547218,0.9118826038886287,0.5465116279069768,Work/Study,Balanced,Medium,0
2128,2024-01-13,51,46-60,1.3,6.9,2.7,10.9,Mobile,WiFi,0.11926605504587157,0.6330275229357798,0.24770642201834864,0.8887305808866872,0.808957436625918,0.6330275229357798,Work/Study,Balanced,High,0
2129,2024-04-16,71,60+,1.2,1.0,2.2,4.4,Mobile,WiFi,0.2727272727272727,0.22727272727272727,0.5,1.0376517997982746,0.9445113717563273,0.5,Entertainment,Balanced,Low,0
2130,2024-12-28,60,46-60,3.1,6.2,1.4,10.7,Mobile,Mobile Data,0.28971962616822433,0.5794392523364487,0.1308411214953271,0.9412144622521041,0.8567303242103499,0.5794392523364487,Work/Study,Balanced,High,0
2131,2024-08-05,28,26-35,2.2,4.4,2.8,9.4,Mobile,WiFi,0.23404255319148937,0.46808510638297873,0.2978723404255319,1.0559649508743427,0.961180720228908,0.46808510638297873,Work/Study,Balanced,High,0
2132,2024-12-20,63,60+,3.6,1.6,1.5,6.7,Tablet,Mobile Data,0.5373134328358209,0.23880597014925373,0.22388059701492538,1.0108291215284344,0.9200963178319275,0.5373134328358209,Social,Balanced,Low,0
2133,2024-02-17,51,46-60,3.7,3.3,1.0,8.0,Tablet,Mobile Data,0.4625,0.4125,0.125,0.9818445943467491,0.8937134642259257,0.4625,Social,Balanced,Medium,0
2134,2024-02-06,64,60+,0.5,2.9,2.5,5.9,Laptop,WiFi,0.0847457627118644,0.4915254237288135,0.423728813559322,0.9221024565585454,0.8393338269285572,0.4915254237288135,Work/Study,Balanced,Low,0
2135,2024-10-13,41,36-45,0.8,6.6,3.4,10.8,Tablet,Mobile Data,0.07407407407407407,0.611111111111111,0.31481481481481477,0.8576034202341061,0.7806242739864233,0.611111111111111,Work/Study,Mixed,High,0
2136,2024-09-05,70,60+,0.3,4.7,2.8,7.8,Tablet,WiFi,0.038461538461538464,0.6025641025641026,0.358974358974359,0.7983177955192995,0.7266601727959289,0.6025641025641026,Work/Study,Mixed,Medium,0
2137,2024-09-01,28,26-35,3.3,3.6,0.5,7.4,Tablet,WiFi,0.4459459459459459,0.48648648648648646,0.06756756756756756,0.8927323786773548,0.8126000299520123,0.48648648648648646,Work/Study,Balanced,Medium,0
2138,2024-07-31,36,36-45,3.9,5.9,0.6,10.4,Tablet,Mobile Data,0.375,0.5673076923076923,0.05769230769230769,0.8539661856330842,0.7773135203761288,0.5673076923076923,Work/Study,Mixed,High,0
2139,2024-09-04,26,26-35,0.3,2.9,2.0,5.2,Mobile,WiFi,0.05769230769230769,0.5576923076923077,0.3846153846153846,0.8577425376835062,0.7807509041459755,0.5576923076923077,Work/Study,Mixed,Low,0
2140,2024-06-19,17,13-18,3.4,1.3,3.0,7.7,Tablet,Mobile Data,0.44155844155844154,0.16883116883116883,0.38961038961038963,1.0285259292067472,0.9362046463667988,0.44155844155844154,Social,Balanced,Medium,0
2141,2024-07-05,18,13-18,1.4,4.7,2.0,8.1,Laptop,WiFi,0.1728395061728395,0.5802469135802469,0.2469135802469136,0.9645925452148314,0.8780099723663607,0.5802469135802469,Work/Study,Balanced,Medium,0
2142,2024-03-26,65,60+,2.4,1.3,3.3,7.0,Tablet,WiFi,0.34285714285714286,0.18571428571428572,0.4714285714285714,1.0341754834244372,0.9413470922286954,0.4714285714285714,Entertainment,Balanced,Low,0
2143,2024-07-26,64,60+,2.9,5.7,0.8,9.4,Laptop,Mobile Data,0.30851063829787234,0.6063829787234043,0.0851063829787234,0.8758369772740913,0.7972211728451557,0.6063829787234043,Work/Study,Mixed,High,0
2144,2024-05-15,15,13-18,1.5,3.3,1.5,6.3,Tablet,Mobile Data,0.2380952380952381,0.5238095238095238,0.2380952380952381,1.0220830508128003,0.9303400857202417,0.5238095238095238,Work/Study,Balanced,Low,0
2145,2024-11-14,35,26-35,3.6,2.5,3.1,9.2,Mobile,WiFi,0.391304347826087,0.27173913043478265,0.3369565217391305,1.0877431341668173,0.990106469212656,0.391304347826087,Social,Balanced,High,0
2146,2024-05-01,23,19-25,2.6,4.4,2.9,9.9,Mobile,WiFi,0.26262626262626265,0.4444444444444445,0.29292929292929293,1.0712164869975214,0.9750632666745414,0.4444444444444445,Work/Study,Balanced,High,0
2147,2024-10-18,32,26-35,0.9,6.6,2.2,9.7,Laptop,WiFi,0.09278350515463918,0.6804123711340206,0.22680412371134023,0.8190906883626301,0.7455684747124443,0.6804123711340206,Work/Study,Mixed,High,0
2148,2024-10-14,54,46-60,1.2,3.6,3.3,8.1,Tablet,Mobile Data,0.14814814814814814,0.4444444444444445,0.4074074074074074,1.0091366718296015,0.918555783726957,0.4444444444444445,Work/Study,Balanced,Medium,0
2149,2024-05-21,26,26-35,0.6,1.3,3.1,5.0,Tablet,Mobile Data,0.12,0.26,0.62,0.9010529693999891,0.8201737580164614,0.62,Entertainment,Balanced,Low,0
2150,2024-12-13,63,60+,3.5,5.2,3.3,12.0,Laptop,WiFi,0.2916666666666667,0.43333333333333335,0.27499999999999997,1.0767700340590665,0.980118323056878,0.43333333333333335,Work/Study,Balanced,High,0
2151,2024-05-30,14,13-18,1.7,3.7,2.7,8.1,Mobile,Mobile Data,0.20987654320987656,0.45679012345679015,0.33333333333333337,1.0517802040686255,0.9573715995328428,0.45679012345679015,Work/Study,Balanced,Medium,0
2152,2024-12-25,52,46-60,1.3,1.4,1.3,4.0,Mobile,WiFi,0.325,0.35,0.325,1.0979923063985968,0.9994356678184761,0.35,Work/Study,Balanced,Low,0
2153,2024-11-20,24,19-25,1.5,3.3,2.4,7.2,Tablet,Mobile Data,0.20833333333333331,0.4583333333333333,0.3333333333333333,1.0505717513316428,0.9562716184481166,0.4583333333333333,Work/Study,Balanced,Medium,0
2154,2024-03-19,45,36-45,0.9,1.2,2.6,4.7,Laptop,Mobile Data,0.19148936170212766,0.2553191489361702,0.5531914893617021,0.9926069425177073,0.9035097757017475,0.5531914893617021,Entertainment,Balanced,Low,0
2155,2024-12-22,23,19-25,1.9,6.0,3.3,11.2,Mobile,WiFi,0.16964285714285715,0.5357142857142857,0.29464285714285715,0.9953759796354316,0.9060302619062858,0.5357142857142857,Work/Study,Balanced,High,0
2156,2024-04-20,39,36-45,0.4,4.7,1.9,7.0,Laptop,WiFi,0.05714285714285715,0.6714285714285715,0.2714285714285714,0.7849744516348636,0.7145145377779439,0.6714285714285715,Work/Study,Mixed,Low,0
2157,2024-06-05,71,60+,3.6,6.1,3.0,12.7,Laptop,WiFi,0.28346456692913385,0.48031496062992124,0.2362204724409449,1.0504397719006653,0.956151485592933,0.48031496062992124,Work/Study,Balanced,High,0
2158,2024-09-14,13,13-18,3.0,4.7,1.4,9.1,Mobile,Mobile Data,0.32967032967032966,0.5164835164835165,0.15384615384615385,0.9950390521778276,0.905723577317847,0.5164835164835165,Work/Study,Balanced,Medium,0
2159,2024-07-22,75,60+,1.2,5.0,2.3,8.5,Tablet,Mobile Data,0.1411764705882353,0.5882352941176471,0.27058823529411763,0.9422230560758016,0.8576483858724128,0.5882352941176471,Work/Study,Balanced,Medium,0
2160,2024-01-04,20,19-25,2.9,2.0,2.3,7.2,Mobile,Mobile Data,0.40277777777777773,0.2777777777777778,0.3194444444444444,1.086630125862472,0.9890933653944795,0.40277777777777773,Social,Balanced,Medium,0
2161,2024-02-13,51,46-60,0.8,4.1,1.1,6.0,Mobile,WiFi,0.13333333333333333,0.6833333333333332,0.18333333333333335,0.8398639777371444,0.7644771375671976,0.6833333333333332,Work/Study,Mixed,Low,0
2162,2024-06-25,22,19-25,1.9,3.4,1.2,6.5,Laptop,Mobile Data,0.29230769230769227,0.5230769230769231,0.1846153846153846,1.010395296994593,0.919701433723752,0.5230769230769231,Work/Study,Balanced,Low,0
2163,2024-02-15,69,60+,0.5,3.8,0.7,5.0,Mobile,Mobile Data,0.1,0.76,0.13999999999999999,0.714086311924939,0.649989372311367,0.76,Work/Study,Mixed,Low,0
2164,2024-08-09,36,36-45,1.1,6.8,2.1,10.0,Tablet,WiFi,0.11000000000000001,0.6799999999999999,0.21000000000000002,0.8327867545385993,0.7580351713962884,0.6799999999999999,Work/Study,Mixed,High,0
2165,2024-02-01,54,46-60,1.1,1.9,1.4,4.4,Tablet,WiFi,0.25,0.43181818181818177,0.3181818181818181,1.073553469837396,0.9771904801273491,0.43181818181818177,Work/Study,Balanced,Low,0
2166,2024-10-13,29,26-35,1.2,2.2,1.0,4.4,Tablet,WiFi,0.2727272727272727,0.5,0.22727272727272727,1.0376517997982746,0.9445113717563273,0.5,Work/Study,Balanced,Low,0
2167,2024-05-21,20,19-25,3.8,6.6,0.8,11.2,Tablet,WiFi,0.3392857142857143,0.5892857142857143,0.07142857142857144,0.8668826268595105,0.789070571848842,0.5892857142857143,Work/Study,Mixed,High,0
2168,2024-12-20,31,26-35,3.7,4.0,1.8,9.5,Laptop,WiFi,0.38947368421052636,0.42105263157894735,0.18947368421052632,1.0466576013423858,0.9527088055889938,0.42105263157894735,Work/Study,Balanced,High,0
2169,2024-12-05,42,36-45,3.7,2.0,3.1,8.8,Laptop,WiFi,0.4204545454545454,0.22727272727272727,0.35227272727272724,1.0685616829105287,0.9726467598555514,0.4204545454545454,Social,Balanced,Medium,0
2170,2024-07-07,38,36-45,2.5,4.6,2.9,10.0,Mobile,WiFi,0.25,0.45999999999999996,0.29,1.06276039668998,0.9673662015727181,0.45999999999999996,Work/Study,Balanced,High,0
2171,2024-10-18,18,13-18,3.4,2.3,2.4,8.1,Tablet,Mobile Data,0.4197530864197531,0.2839506172839506,0.2962962962962963,1.0822773431703323,0.9851312918431115,0.4197530864197531,Social,Balanced,Medium,0
2172,2024-05-21,21,19-25,1.9,4.3,3.3,9.5,Mobile,WiFi,0.19999999999999998,0.4526315789473684,0.34736842105263155,1.0479748378386524,0.9539078059186402,0.4526315789473684,Work/Study,Balanced,High,0
2173,2024-07-16,72,60+,0.4,1.0,1.5,2.9,Mobile,Mobile Data,0.13793103448275862,0.3448275862068966,0.5172413793103449,0.9813723337467095,0.8932835941025794,0.5172413793103449,Entertainment,Balanced,Low,0
2174,2024-10-02,65,60+,3.1,1.4,2.2,6.7,Laptop,WiFi,0.4626865671641791,0.208955223880597,0.3283582089552239,1.049418889129233,0.9552222380485879,0.4626865671641791,Social,Balanced,Low,0
2175,2024-07-04,24,19-25,1.8,7.0,3.4,12.2,Laptop,Mobile Data,0.1475409836065574,0.5737704918032788,0.27868852459016397,0.9571553363518173,0.8712403331226285,0.5737704918032788,Work/Study,Balanced,High,0
2176,2024-02-20,23,19-25,2.5,5.5,1.2,9.2,Tablet,WiFi,0.27173913043478265,0.5978260869565218,0.13043478260869565,0.9272874834952693,0.8440534418374801,0.5978260869565218,Work/Study,Balanced,High,0
2177,2024-05-12,73,60+,1.6,5.5,3.3,10.4,Mobile,WiFi,0.15384615384615385,0.5288461538461539,0.3173076923076923,0.9891073003719857,0.9003242641415551,0.5288461538461539,Work/Study,Balanced,High,0
2178,2024-08-08,26,26-35,3.7,5.6,1.5,10.8,Mobile,WiFi,0.34259259259259256,0.5185185185185185,0.13888888888888887,0.9817200191099807,0.8936000709587528,0.5185185185185185,Work/Study,Balanced,High,0
2179,2024-04-05,15,13-18,2.3,3.2,1.0,6.5,Laptop,WiFi,0.3538461538461538,0.49230769230769234,0.15384615384615385,1.0044523962663732,0.914291972360977,0.49230769230769234,Work/Study,Balanced,Low,0
2180,2024-03-28,29,26-35,2.9,6.5,3.2,12.6,Mobile,WiFi,0.23015873015873015,0.5158730158730159,0.253968253968254,1.0276287283608794,0.9353879789627271,0.5158730158730159,Work/Study,Balanced,High,0
2181,2024-05-01,59,46-60,3.8,3.1,2.6,9.5,Mobile,Mobile Data,0.39999999999999997,0.3263157894736842,0.2736842105263158,1.0865886032089542,0.9890555698464539,0.39999999999999997,Social,Balanced,High,0
2182,2024-04-24,42,36-45,1.7,1.7,2.5,5.9,Laptop,WiFi,0.28813559322033894,0.28813559322033894,0.423728813559322,1.0809077944206962,0.9838846748484149,0.423728813559322,Entertainment,Balanced,Low,0
2183,2024-08-24,21,19-25,1.7,2.4,2.5,6.6,Tablet,Mobile Data,0.25757575757575757,0.36363636363636365,0.3787878787878788,1.0849605844656471,0.987573683324612,0.3787878787878788,Entertainment,Balanced,Low,0
2184,2024-09-03,13,13-18,2.6,4.9,3.1,10.6,Laptop,Mobile Data,0.24528301886792456,0.4622641509433963,0.29245283018867924,1.0609550569892485,0.9657229105597257,0.4622641509433963,Work/Study,Balanced,High,0
2185,2024-06-12,14,13-18,3.1,6.6,3.0,12.7,Tablet,WiFi,0.2440944881889764,0.5196850393700787,0.2362204724409449,1.0252363954141166,0.9332103836714318,0.5196850393700787,Work/Study,Balanced,High,0
2186,2024-02-16,54,46-60,1.7,3.8,2.0,7.5,Laptop,Mobile Data,0.22666666666666666,0.5066666666666666,0.26666666666666666,1.0333874950078017,0.9406298342617462,0.5066666666666666,Work/Study,Balanced,Medium,0
2187,2024-05-21,52,46-60,2.4,5.5,3.1,11.0,Laptop,Mobile Data,0.21818181818181817,0.5,0.2818181818181818,1.0356601798362695,0.9426985211423772,0.5,Work/Study,Balanced,High,0
2188,2024-04-18,72,60+,1.5,6.8,2.1,10.4,Mobile,Mobile Data,0.14423076923076922,0.6538461538461539,0.20192307692307693,0.8801385129807929,0.8011365993801316,0.6538461538461539,Work/Study,Balanced,High,0
2189,2024-12-10,40,36-45,3.3,5.0,2.2,10.5,Laptop,Mobile Data,0.3142857142857143,0.47619047619047616,0.20952380952380953,1.0445428856462462,0.9507839084092041,0.47619047619047616,Work/Study,Balanced,High,0
2190,2024-08-07,60,46-60,2.0,4.1,2.3,8.4,Laptop,Mobile Data,0.23809523809523808,0.488095238095238,0.2738095238095238,1.046442189648946,0.9525127294157508,0.488095238095238,Work/Study,Balanced,Medium,0
2191,2024-09-27,27,26-35,2.6,3.5,1.9,8.0,Mobile,WiFi,0.325,0.4375,0.2375,1.0683762253632518,0.972477949121146,0.4375,Work/Study,Balanced,Medium,0
2192,2024-01-23,18,13-18,0.3,2.8,3.5,6.6,Tablet,Mobile Data,0.045454545454545456,0.42424242424242425,0.5303030303030303,0.8406434495561299,0.7651866433928884,0.5303030303030303,Entertainment,Mixed,Low,0
2193,2024-08-12,50,46-60,1.4,4.4,1.6,7.4,Mobile,WiFi,0.18918918918918917,0.5945945945945946,0.21621621621621623,0.9552466328953371,0.869502956364542,0.5945945945945946,Work/Study,Balanced,Medium,0
2194,2024-07-13,70,60+,3.9,4.8,0.9,9.6,Tablet,WiFi,0.40625,0.5,0.09375,0.9344359631484513,0.8505602684285503,0.5,Work/Study,Balanced,High,0
2195,2024-12-14,45,36-45,3.2,1.4,2.1,6.7,Laptop,Mobile Data,0.47761194029850745,0.208955223880597,0.31343283582089554,1.043717653773104,0.9500327499872074,0.47761194029850745,Social,Balanced,Low,0
2196,2024-07-23,58,46-60,2.3,3.7,1.4,7.4,Tablet,WiFi,0.31081081081081074,0.5,0.18918918918918917,1.0247795209228134,0.9327945185878026,0.5,Work/Study,Balanced,Medium,0
2197,2024-09-18,74,60+,1.8,2.5,1.1,5.4,Mobile,WiFi,0.3333333333333333,0.4629629629629629,0.20370370370370372,1.046846356478755,0.9528806179183443,0.4629629629629629,Work/Study,Balanced,Low,0
2198,2024-06-04,16,13-18,0.3,6.6,0.9,7.8,Laptop,Mobile Data,0.038461538461538464,0.8461538461538461,0.11538461538461539,0.5158361211027406,0.4695342719387462,0.8461538461538461,Work/Study,Skewed,Medium,0
2199,2024-01-22,25,19-25,0.7,4.5,2.6,7.8,Laptop,WiFi,0.08974358974358974,0.576923076923077,0.33333333333333337,0.8998922488484363,0.8191172246392862,0.576923076923077,Work/Study,Balanced,Medium,0
2200,2024-02-05,44,36-45,3.0,1.3,0.5,4.8,Mobile,Mobile Data,0.625,0.27083333333333337,0.10416666666666667,0.8831290805113255,0.8038587312562989,0.625,Social,Balanced,Low,0
2201,2024-07-06,13,13-18,0.9,4.8,3.2,8.9,Tablet,WiFi,0.10112359550561797,0.5393258426966292,0.3595505617977528,0.9324990819883647,0.8487972432193249,0.5393258426966292,Work/Study,Balanced,Medium,0
2202,2024-09-15,67,60+,3.2,3.2,0.5,6.9,Mobile,WiFi,0.463768115942029,0.463768115942029,0.07246376811594203,0.9028849489254767,0.8218412976429373,0.463768115942029,Social,Balanced,Low,0
2203,2024-10-28,73,60+,3.8,1.4,1.5,6.7,Mobile,WiFi,0.5671641791044776,0.208955223880597,0.22388059701492538,0.9838593402753029,0.895547365001782,0.5671641791044776,Social,Balanced,Low,0
